"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"Cidec"	-1.1830384794881	6.60601486178428	51.4304729782547	7.51360999072674e-13	1.58113254112005e-10
"Pltp"	-1.30144100138984	7.21473898772046	56.0793585118215	7.52736801013049e-13	1.58113254112005e-10
"Pgp"	-1.51709865277073	3.53541796222208	51.3406832282318	7.78990319150778e-13	1.6298615881432e-10
"Eif2s3x"	1.24415130218168	4.60883029294965	51.3558899302469	8.03230588891199e-13	1.67401412535594e-10
"Pcp4l1"	-1.78961337380461	2.94745399743182	51.1732125358095	8.52380018339433e-13	1.76953428476513e-10
"Selenok"	-1.16462035139508	5.76547250798208	51.09783746812	8.81546551911727e-13	1.82299043349404e-10
"Uqcc3"	-1.31153082597783	4.22057840647944	51.0260452062593	9.19130488328995e-13	1.89337331829409e-10
"Pdpr"	1.42319202457461	3.77557190015698	50.9860016097391	9.33217599432453e-13	1.91499840701999e-10
"Cox5b"	-1.1839062959256	6.87570399633526	50.8947916673245	1.0115992663038e-12	2.06788718985083e-10
"Ubr4"	1.22548443460214	8.13340032775351	50.7963820465073	1.02784660616251e-12	2.09308015185452e-10
"C1qbp"	-1.15950278757419	5.97323264526986	50.6474394145655	1.11605296399228e-12	2.26405983984336e-10
"4930551O13Rik"	1.21019935301984	4.76478430822151	50.631932454517	1.12150120874621e-12	2.26649446932714e-10
"Atp5j2"	-1.17238172339715	6.66538915678076	50.4269805537659	1.25585988574733e-12	2.52212469844545e-10
"Snapc5"	-1.32209519116185	4.13426769549709	50.3984147165092	1.25884196635642e-12	2.52212469844545e-10
"2200002D01Rik"	-1.48161831371054	3.58497309797971	50.3932270490214	1.26217325077303e-12	2.52212469844545e-10
"Ndufa2"	-1.15802608628242	6.03066394238973	50.4055102457793	1.27317110801052e-12	2.5346081390181e-10
"Ndufc1"	-1.18650919031348	4.98846756705345	50.3137562054912	1.31980484572205e-12	2.61767836185162e-10
"Ttc39a"	-2.33873157874169	2.10068604565979	51.2798235120319	1.43822509782114e-12	2.8419860608908e-10
"Fkbp5"	1.15492034977508	5.59199610685131	50.1106325929516	1.467544662653e-12	2.88922178548064e-10
"Gcnt4"	1.77594420085573	2.92455211908503	50.0851026021628	1.476708204614e-12	2.89657400149892e-10
"Gm37539"	1.18243982374377	4.98808125396737	50.0220909871271	1.57169186022208e-12	3.07159252082157e-10
"Hint2"	-1.17371622950633	6.12183644883737	50.8027636484719	1.75321436137194e-12	3.40949632622479e-10
"Bola1"	-1.37710039986443	3.88189474944534	49.7553790841915	1.75737351172721e-12	3.40949632622479e-10
"Ndufa1"	-1.15067885124703	5.59552423508297	49.7170971706573	1.82175035690974e-12	3.52158865189149e-10
"Ndufb4"	-1.16176096112573	5.21590430852425	49.5713381730657	1.92557348556971e-12	3.70884917601446e-10
"5730420D15Rik"	2.83235326840437	1.49416112273694	49.5145606340234	1.99667939774096e-12	3.83197251466451e-10
"Sdhaf1"	-1.41866208143812	3.71978177435986	49.4809023496001	2.02538447675203e-12	3.87313039384054e-10
"Tmem205"	-1.2081346350486	8.10705272352116	49.455516369631	2.03526662907272e-12	3.87812787360417e-10
"Rbm24"	-7.05212282618251	0.224512786481851	49.3464835939036	2.16816715555867e-12	4.10873636237897e-10
"Atp6v1f"	-1.16247321328709	5.15654450072588	49.3282077726957	2.17169353961515e-12	4.10873636237897e-10
"Gm15418"	-1.30268475755808	4.13872620548386	49.0650749753992	2.49140554911966e-12	4.69695972657883e-10
"AW112010"	-1.14139251832742	5.66503031823623	49.0527163337225	2.50753611050579e-12	4.71072444027519e-10
"Acmsd"	1.4266319159738	3.67280597290286	48.9998194760559	2.56736170655104e-12	4.80619119753045e-10
"Ugdh"	-1.16839461233979	7.21971178447088	48.7544022518242	2.90948397966949e-12	5.42761184501072e-10
"Gtf2e1"	1.32936048924736	4.00402962046414	48.7316519615416	2.94342210095858e-12	5.47179091820359e-10
"Irf2bp2"	-1.146378161377	5.27841314993895	48.684053786953	3.01571446504423e-12	5.58671575880224e-10
"Erbb4"	-1.37709666995355	3.81450644130797	48.6300239555237	3.09993095455414e-12	5.72285869267568e-10
"Rpl17-ps10"	-1.13442731454016	5.83146854610332	48.6456916047006	3.15824874835253e-12	5.81041536106388e-10
"Gm12999"	-1.51731455700232	3.41833086480876	48.5497183364173	3.25738136197133e-12	5.97220164279231e-10
"Pck1"	1.25331026667458	11.2285828934628	48.497281803735	3.33227185999182e-12	6.0885856351419e-10
"Retsat"	1.24051439027541	10.3538679233989	48.405435683333	3.47597699907411e-12	6.32593607734236e-10
"Uqcc2"	-1.35229114605738	3.89872155099565	48.3998516289322	3.48588684186204e-12	6.32593607734236e-10
"Gstm6"	-1.13269673824902	5.6780467140815	48.3552002594776	3.58006970375113e-12	6.47482911539777e-10
"Ttc36"	-1.20258678053929	8.44533061386289	48.2488093714983	3.84436439397024e-12	6.92933694295589e-10
"Fyco1"	1.13652520444381	5.32494474332761	48.1420226465705	3.99311858878423e-12	7.173227477017e-10
"Serf2"	-1.13670642402524	6.38037947263532	48.0296531217492	4.21004475606514e-12	7.53753415672293e-10
"Elob"	-1.1332665284505	5.41518222177685	48.0059314870996	4.28700735946085e-12	7.64965564044532e-10
"Nenf"	-1.89364557365041	2.65643433070691	47.8950097993317	4.50924582449621e-12	8.0193930824782e-10
"Obox4-ps2"	4.71566453441758	0.482708643780634	47.8232550662941	4.69371416465125e-12	8.31972530985508e-10
"Tat"	1.22246893549561	9.886466986681	47.5210915692032	5.49550567702713e-12	9.70866603928571e-10
"Uqcr11"	-1.12740653541564	6.27659006505681	47.4471631967013	5.68754997610572e-12	1.00147806559462e-09
"1700018A23Rik"	-1.14239704164386	5.11483688354796	47.4418471388816	5.71846864807494e-12	1.00361005848928e-09
"Ypel3"	-1.12256143978612	5.55787303519476	47.3605690729555	5.92206952083302e-12	1.03593500047542e-09
"Ccdc120"	-2.26422608190642	2.18645173591624	49.6934331346386	6.03188441302734e-12	1.04965662719807e-09
"Gm43980"	2.15505557219494	2.15792659213913	47.3219553617192	6.03985876239024e-12	1.04965662719807e-09
"Osbpl5"	-1.80491734706027	2.77205700661538	47.1841192333104	6.47977345430156e-12	1.12245244515374e-09
"Pnldc1"	-1.14539954799626	5.00217472751232	47.0708762040299	6.86509216110993e-12	1.18263887722375e-09
"Gm21844"	1.38869270036212	3.69168240911479	47.0690316581312	6.8715545881087e-12	1.18263887722375e-09
"Arf5"	-1.11595080482834	5.94726902928487	47.0519172015259	6.98752353314662e-12	1.19873100663656e-09
"Dhcr7"	-1.13701211567156	5.09296528605974	46.9319173034941	7.36938637091878e-12	1.26018868925522e-09
"Spp1"	-1.12078187158014	6.17977303351767	46.9835291465664	7.95200971450003e-12	1.35547467826748e-09
"Gm10250"	-1.26552697609924	4.15589156683382	46.7305432422686	8.23117841502606e-12	1.39859255406651e-09
"Acot4"	-2.29760872194599	1.95598740991145	46.5492937740078	8.9840021034868e-12	1.52166179119788e-09
"Gm10475"	1.80393757847567	2.76607214373742	46.9232627005201	9.48458977174906e-12	1.60136493067129e-09
"Prodh"	-1.16262134187287	7.90079040551496	46.4003992281409	9.83258394885459e-12	1.65488281206069e-09
"Sult1c2"	-1.94531104238385	2.4785763137948	46.3460050530308	9.93697166719844e-12	1.66719260805043e-09
"Dpm3"	-1.49902152917022	3.36703234304709	46.1757437068058	1.08877156881217e-11	1.82097898153091e-09
"Cox6a1"	-1.15262871302326	7.72005664184394	46.1221289410977	1.1139549594974e-11	1.85727621731452e-09
"Myl6"	-1.13569378822337	7.24687624450686	46.0626475927772	1.1482863447445e-11	1.90504752865307e-09
"Usp9x"	1.11927750156762	5.72848528949601	46.7941426075075	1.14974847567389e-11	1.90504752865307e-09
"Fhit"	-1.36485178669881	3.71925545661063	45.9856788718849	1.19815032019225e-11	1.9785403126064e-09
"Lama3"	1.61923813368247	3.08308524727219	45.9806928700218	1.20152017934225e-11	1.9785403126064e-09
"Atpif1"	-1.36899760411188	3.70253138874342	45.9418022506784	1.2270000466917e-11	2.01428103049668e-09
"Clstn3"	-1.11604115227341	6.63022123396386	45.8852140022994	1.26407347965422e-11	2.06877645276048e-09
"R74862"	-1.10698715138913	6.24317144268546	45.8573367515128	1.27513120345334e-11	2.08049159320631e-09
"Tlcd2"	-1.11629492432918	6.72578018883971	45.735852531345	1.35669523465988e-11	2.20682197728075e-09
"Rnaseh2c"	-1.13843890954883	4.87141417597254	45.7232519400016	1.37051454825884e-11	2.22252470192261e-09
"Ndufv3"	-1.10013837622275	5.70205416847433	45.6859761874409	1.40211251314181e-11	2.26687602768652e-09
"Capns1"	-1.11186853461058	6.68027553367633	45.4695119594723	1.55425649202296e-11	2.50526424830517e-09
"Synj2"	-1.1918154164947	4.45497838233203	45.4513100361969	1.56876470468858e-11	2.52103323160391e-09
"Gm28959"	-1.11588191653017	6.85868651468343	45.4398196336214	1.57799307459583e-11	2.52824818345079e-09
"Gtf2h5"	-1.10189428876842	5.348089604804	45.3920686858172	1.61692933070986e-11	2.58287516710668e-09
"Cyp2c44"	1.14365345032465	7.73859264199489	45.3592389167045	1.67728399837012e-11	2.67128755716541e-09
"Rps28"	-1.09798554137949	5.43381026712894	45.1749647204549	1.81467757157051e-11	2.88150275226194e-09
"Znhit2"	-1.27961750133207	3.99868831519761	45.1522001397685	1.83572129537374e-11	2.90626819798442e-09
"Srgap3"	2.65273434559026	1.50638652366766	45.1280522549811	1.86287819325040e-11	2.94053669362393e-09
"Pcbd1"	-1.13499278392691	7.67078990430898	44.8878012457006	2.09168498010438e-11	3.29196662960204e-09
"Angptl6"	-1.15219639758694	4.66353706744775	44.8766766117127	2.1035996851469e-11	3.3009810000483e-09
"Hsph1"	1.09289441355696	6.18011761210132	44.8397365718789	2.16228685125206e-11	3.383122884893e-09
"AC142113.1"	-1.15699262564402	8.442498136993	44.769630167651	2.24009420824804e-11	3.4946124646976e-09
"Ppa2"	-1.09973642038084	5.24862833558616	44.7448545536487	2.25006351834636e-11	3.4999311631001e-09
"Nqo1"	-1.51601184338293	3.26254703944222	44.6777372293052	2.32851366270335e-11	3.61142992576197e-09
"Gpat4"	1.14450945261993	8.03728379173708	44.6622929349783	2.34694979245399e-11	3.62947281961732e-09
"E2f8"	1.22696870356785	5.34749969556445	50.0803561870238	2.39172958241462e-11	3.68803319105685e-09
"Extl1"	-1.6435616216072	2.97085580974583	44.4599702621123	2.61276397332177e-11	4.01725637661776e-09
"Postn"	-1.46805162127587	3.36306444866189	44.3873675441875	2.70070267257994e-11	4.14053418649878e-09
"Klb"	1.13284979087487	4.74075654461783	44.2910277201	2.83690543790742e-11	4.33688870569268e-09
"Gm13910"	1.08626905598679	6.15428389193304	44.3346917960701	2.86200568125701e-11	4.35035716686153e-09
"Cd36"	-1.12114825426661	7.5004100480679	44.2737678412505	2.8620234392975e-11	4.35035716686153e-09
"Tkt"	-1.10335246047457	6.96022430551735	44.2443315620406	2.90537616494484e-11	4.4037083672813e-09
"Tmem97"	-1.07990725284811	5.85557375530213	44.2309718990276	2.92526806733101e-11	4.42129822085867e-09
"Timm8b"	-1.12078713412971	4.84664951125945	44.2219406643739	2.938792311828e-11	4.42919170093106e-09
"Mpc1-ps"	-1.0834962672535	5.52847179523426	44.1930276243976	2.98251182317525e-11	4.48242121977096e-09
"Mup21"	1.14662652002027	6.67754340988849	46.2363799737376	3.1604160643272e-11	4.73645163708003e-09
"Car3"	-1.20643156490792	11.450909033824	44.5372225023932	3.31627711351277e-11	4.95611576574921e-09
"AC167019.3"	1.99439498723024	2.27327735894251	43.9987098243547	3.37387605274e-11	5.02811198440887e-09
"Lrmda"	-1.5950697684489	3.05165966599157	43.9333259043712	3.42892581013416e-11	5.09591862808044e-09
"Sparc"	-1.07695074050477	5.71591866324456	43.8934116430053	3.47572905546707e-11	5.15112700823152e-09
"Psmb10"	-1.1640375942635	4.49693179834036	43.8327367219218	3.88191795174863e-11	5.73717364209542e-09
"Fasn"	-1.09812387026904	7.05072816431587	43.6278940588394	3.98064530899975e-11	5.85091209769366e-09
"Gng5"	-1.0769639073736	5.51005905507344	43.6278135083898	3.9808091231286e-11	5.85091209769366e-09
"0610039K10Rik"	1.74370162504736	2.79256932583125	44.345755825076	4.32116934208094e-11	6.33371834912209e-09
"Atp5e"	-1.08641136430447	6.6807800780939	43.4515534762399	4.37832765702689e-11	6.39991549274947e-09
"1110035H17Rik"	-3.00984354708697	1.10093729129388	43.3943747566493	4.48505848771666e-11	6.5380143577909e-09
"AC154759.1"	-1.09118336570676	5.107415288105	43.3908000591571	4.50558955366731e-11	6.55004685168425e-09
"Insig1"	-1.08315368546136	6.58554216603554	43.3831694594261	4.54298073000742e-11	6.58645790456755e-09
"Gm26522"	2.04304601094713	2.16273826322921	43.3519135630152	4.5968391666601e-11	6.64648130240694e-09
"Pdcd5"	-1.33338128978062	3.68074164542738	43.2738877485618	4.76985037317773e-11	6.87799532324733e-09
"Sntg1"	1.31872996945839	3.96286971907872	45.3388367993697	4.97889557861352e-11	7.16008128856516e-09
"Csrp3"	-1.06798240448073	5.72903241980892	43.1668175343566	5.03808467587979e-11	7.22572397075845e-09
"Rpl38"	-1.07167822358816	5.47169621378098	43.1605937400339	5.08183814205842e-11	7.26893593547569e-09
"Pitx3"	2.38893438793707	1.7073030837731	43.1054989618861	5.23474743681133e-11	7.46763315497848e-09
"Serpina6"	-1.26055304033585	7.42696060611646	49.105254170712	5.32870920919754e-11	7.58140326502178e-09
"Ndufs8"	-1.06669828067248	5.68141877776184	43.0232186474023	5.42168716393014e-11	7.6931722142863e-09
"Adora1"	-1.07166083987403	5.35507422794552	43.0138626236537	5.44767162064247e-11	7.70953909751029e-09
"Abat"	1.14072904176177	8.78107561742067	42.8909452183716	5.84818618160447e-11	8.25445178167046e-09
"A430057M04Rik"	-1.82118374071808	2.55896396949691	42.8434592298743	5.94335601336133e-11	8.36664573564292e-09
"Abtb2"	1.20921143462913	4.17750041913503	43.0389761972225	6.0173538436297e-11	8.44852314787304e-09
"Serpine1"	-2.10548165096874	2.05554630033979	42.7915848966324	6.10303446887644e-11	8.5463306566395e-09
"Ggct"	-1.33438107297282	3.64772333874648	42.6915624733442	6.42314510693572e-11	8.97104871440685e-09
"Vegfb"	-1.38879784307735	3.48178818370235	42.5329869640842	6.96544557463136e-11	9.70306573742316e-09
"Abca8a"	1.10427596296757	5.79249524929363	44.3343484126324	7.33541971612898e-11	1.01918397946518e-08
"Hexa"	-1.05729686833358	5.92961099241028	42.4127058572064	7.40715118287841e-11	1.02647723911717e-08
"B230206L02Rik"	1.15511598911244	4.42284369807952	42.4302996061555	7.43038650135555e-11	1.02702956219384e-08
"2610037D02Rik"	1.40101047714378	3.44066420913616	42.4463860272498	7.46812566839809e-11	1.02957857567453e-08
"AC163623.2"	-1.07063507220281	6.70734750349281	42.1911808844204	8.29533281706609e-11	1.14067240151785e-08
"Cox7c"	-1.08076768852002	7.09857610051802	42.1694199258527	8.38813565587765e-11	1.15046838469933e-08
"Cmah"	1.0913681636728	7.438152763929	42.1589200776405	8.46284730648437e-11	1.15773921113554e-08
"Cd55"	1.23498823573128	3.98200600122552	42.128795883077	8.56417294141416e-11	1.16860439627435e-08
"Pyroxd2"	-1.05969507858815	6.16621997679173	42.1987932378438	8.63303236009795e-11	1.17499534568445e-08
"Limd2"	-1.41839248863302	3.38668088492713	42.1388574991604	8.88354026395806e-11	1.2060140552238e-08
"Gm37756"	1.8078568880615	2.53404331065204	42.0397366218658	8.9631447424194e-11	1.21373264325457e-08
"Coa6"	-1.12088528798752	4.60138733011482	41.9335808002362	9.49889652828445e-11	1.28302437081914e-08
"Gm30934"	-1.05945066357376	6.34920162921209	41.9178037165552	9.53973295080082e-11	1.28528629324262e-08
"Tmem256"	-1.05064414406836	5.73362418211509	41.8039585284809	1.0213852492457e-10	1.37021034430001e-08
"Neto2"	1.87190288123073	2.40028633838424	41.7921187715853	1.02214255436696e-10	1.37021034430001e-08
"Slc38a11"	-2.43928893974322	1.6048519772171	41.6745552164324	1.0803285473274e-10	1.44458067632979e-08
"Kmt2a"	1.04624789783066	5.80955955049142	41.6089617354323	1.12429639028635e-10	1.4996146327737e-08
"Sorbs2os"	1.05944011052943	5.22374854633924	41.5990053509745	1.12821764367665e-10	1.50109216815661e-08
"Slc7a2"	1.12871586784582	9.02344164908662	41.5633503010008	1.1481106930016e-10	1.52375994536602e-08
"Tpm1"	-1.0612238940885	5.20290610973382	41.5463233058092	1.16088908724161e-10	1.53689616554843e-08
"Hip1r"	1.04570158354309	5.74204715365381	41.4908571313066	1.18673926277554e-10	1.56723019521939e-08
"Cyp4f14"	1.06401868920387	6.97134728093636	41.1910812299271	1.38767093608558e-10	1.82805944328331e-08
"Spc24"	-1.22217593870713	3.97591644049499	41.1045214938947	1.45161873952922e-10	1.90759149285967e-08
"Uqcr10"	-1.04869708651849	6.35987242114815	41.0850382976972	1.46050128515929e-10	1.91454852744726e-08
"Sem1"	-1.04283108582686	5.50103783750091	40.9662230797833	1.55202486040073e-10	2.02953878374903e-08
"Olig1"	-1.18564005449307	4.12962970137226	40.9168209580642	1.59953568224199e-10	2.08655323361019e-08
"Lrrc61"	-1.07775676418057	7.5302168481812	40.9012221826583	1.62415162246119e-10	2.11349662227248e-08
"Gpnmb"	-3.61526557330109	0.648670953393299	40.7271677881371	1.7539362991688e-10	2.27683122553656e-08
"AC166997.1"	-1.05571783503871	6.9280850186415	40.6549473697715	1.81995923580517e-10	2.35680303659983e-08
"D8Ertd738e"	-1.03579169929241	5.64123934943664	40.5890275163461	1.88239183899824e-10	2.43174943791944e-08
"Gm4951"	1.06906878055883	7.41258915476299	40.5606727580633	1.9099018197162e-10	2.46132830404151e-08
"Gm21887"	-1.92950370454077	2.24841064278671	40.7109553685765	1.92739273141886e-10	2.4778839614311e-08
"Pik3ap1"	1.03481559959949	5.63988395379836	40.520343706673	2.04214334233557e-10	2.61909792652956e-08
"Scamp1"	1.03111593442102	5.91496054450875	40.4246217093563	2.04760298168803e-10	2.61980244321347e-08
"Tmem258"	-1.22216236700502	3.92883774351783	40.3597647847487	2.11670213297509e-10	2.70173227034976e-08
"Sf3b5"	-1.18197197344551	4.10415967759419	40.2819209757041	2.20850439162863e-10	2.81217982831891e-08
"Sdc1"	1.0709296796363	7.59555898269255	40.2614824654248	2.2258878928954e-10	2.82741219048916e-08
"Srp14"	-1.05105276652448	5.08349062382412	40.2569423178784	2.23106579235645e-10	2.82741219048916e-08
"Smad9"	2.19068421221803	3.23271960501839	58.4712772161053	2.35432850933082e-10	2.97655187105041e-08
"Ptms"	-1.0905144470397	8.27878095989655	40.1622227876917	2.40805685947844e-10	3.03728268614074e-08
"Hbb-bs"	-1.08301906017427	4.68664874510138	40.0967027910707	2.42963075828382e-10	3.05726626996973e-08
"Gm3839"	2.20592889454861	1.79931178808753	40.0752857820372	2.44843927781354e-10	3.07368425386319e-08
"Plekhf1"	-1.25178649926177	3.77678848124657	40.0195593293049	2.52754384544909e-10	3.16554100437195e-08
"D930015M05Rik"	1.195131757933	4.01423439091125	40.0046376186494	2.5385953384349e-10	3.17193623165145e-08
"Fos"	-2.86748491045189	2.31538785850642	56.5316404656999	2.5683712210932e-10	3.20164275137816e-08
"Immp2l"	-1.03470357330033	6.47748983068139	39.8410542082236	2.76031268491142e-10	3.4328895729156e-08
"Rapgef4os1"	1.7359389709058	2.58253836778826	39.822967588715	2.78598752131586e-10	3.45676260987826e-08
"Rassf4"	-1.06615317877296	7.04690799220823	40.499605419573	2.87914597881939e-10	3.5600163696585e-08
"4833422C13Rik"	1.20379570542264	3.95699088590612	39.7660537687323	2.88255031899325e-10	3.5600163696585e-08
"Paqr9"	1.10444493514599	9.0942893937514	39.7107994443915	2.95064183992883e-10	3.63569501352709e-08
"Pklr"	-1.04813040518749	7.15611368890462	39.6019492359059	3.12892566777773e-10	3.84648781458399e-08
"Fdps"	-2.67142530537082	1.24030932860375	39.509791376787	3.27045972229669e-10	4.01123764514242e-08
"Blvrb"	-1.03419723696298	6.68268915815486	39.4742913018568	3.33044648149903e-10	4.07544291576646e-08
"Ndufs5"	-1.01989736453001	5.68833827917226	39.420866776523	3.42280397325867e-10	4.17887552369038e-08
"Gm26749"	1.29331271716958	3.59539177904108	39.411543395477	3.43918254519634e-10	4.18928553273654e-08
"Rpl39"	-1.02278444184108	5.44116613565272	39.3866166474259	3.48335821284674e-10	4.23343076833741e-08
"Apoc3"	-1.11065998071458	10.0040384256909	39.3207243182072	3.61105418277405e-10	4.37864940485327e-08
